new_name	old_name	cnidocyte	epidermis	gastrodermis	germline	gland	neuron	precursors
Hydra_vulgaris_MIJPv3___NP_001267826.1	Hvul_g11571_1	3.5038488500666	0.939214382335805	0.932857540620359	0.922693683796381	1	1.08758950994294	1.25012696806981
Hydra_vulgaris_MIJPv3___NP_001267843.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001267846.1	Hvul_g2658_1	1.04542403763616	0.99005418183731	0.980594182832376	0.984874960577698	1.01309981354971	1	1.01736769311642
Hydra_vulgaris_MIJPv3___NP_001267848.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001267851.1	Hvul_g26833_1	1	1.38569328878562	1.16210176335952	0.853064829119471	0.742811033146071	1.17237055505028	0.647476996105028
Hydra_vulgaris_MIJPv3___NP_001267856.1	Hvul_g11274_1	1.16546596037288	0.925584310766736	0.885691181016723	1.28225648764848	1	1.12926692981122	0.938793774047858
Hydra_vulgaris_MIJPv3___NP_001267858.1	Hvul_g7013_1	1.68346659007595	0.965433054445076	0.905322079388599	1	0.943651568865732	1.27090940538978	1.18343714763658
Hydra_vulgaris_MIJPv3___NP_001267861.1	Hvul_g1458_1	1.03599440685709	0.936971925419686	1	1.43611913803963	0.848731742292436	0.962559382254554	1.25806421781292
Hydra_vulgaris_MIJPv3___NP_001267863.1	Hvul_g5732_1	1.05753918017738	0.910041815937214	1	4.78154111079068	0.990264937715221	0.697767675546878	1.55695514322862
Hydra_vulgaris_MIJPv3___NP_001267866.1	Hvul_g28988_1	1.3698762277463	0.995993981552331	0.993404904364631	0.990566210189974	1.01366322062412	1	1.00851210539152
Hydra_vulgaris_MIJPv3___NP_001267868.1	Hvul_g5734_1	1	0.956262110901209	1.03019411409075	1.15769787629992	0.935074541962793	0.90524921560237	1.36677653280976
Hydra_vulgaris_MIJPv3___NP_001267870.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001267872.1	Hvul_g12139_1	1.00655391827825	2.18037252118934	1	0.743812052274484	0.789539949904017	4.46005378135536	0.735768282767493
Hydra_vulgaris_MIJPv3___NP_001267876.1	Hvul_g385_1	1.0066172884398	1.1009997376859	0.934891257529007	20.8468393909578	1	0.97284347341655	0.958482102382425
Hydra_vulgaris_MIJPv3___NP_001267878.1	Hvul_g25143_1	1.82289414134269	2.71688203623546	0.992709909735941	0.994868911662942	1.01179954292061	0.99703184678339	1
Hydra_vulgaris_MIJPv3___NP_001267880.1	Hvul_g8736_1	0.995732709793136	1.00465388646769	1	1.0439502232291	0.96460258326544	0.965890880004694	1.05678838825694
Hydra_vulgaris_MIJPv3___NP_001267882.1	Hvul_g24012_1	1.01138864437432	1	1	1	1.00169520166659	1.00673189298294	1
Hydra_vulgaris_MIJPv3___NP_001267884.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001267888.1	Hvul_g7820_1	1	0.978830359930334	1.00523929346698	1.75077285716997	0.962303210903038	1.50965229709287	0.935758903406746
Hydra_vulgaris_MIJPv3___NP_001267892.1	Hvul_g33337_1	0.978388685152653	1.05731255154178	1.00890598567203	0.969833324453418	0.983848077153666	6.78566644926096	1
Hydra_vulgaris_MIJPv3___NP_001274280.1	Hvul_g14670_1	0.935224236414129	1.57771098505166	1.18839472568991	0.762702670572706	0.627668539943062	1.40412123245358	1
Hydra_vulgaris_MIJPv3___NP_001274282.1	Hvul_g31719_1	0.999412574779783	0.986046828391311	1.90878998548773	1	1.02917411149146	1.01873595671157	0.991305187842658
Hydra_vulgaris_MIJPv3___NP_001274285.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001274286.1	Hvul_g32877_1	1	1.18583221233315	1.44497685574157	0.971671248792029	1.03101932801398	0.994348550161962	0.976314471317037
Hydra_vulgaris_MIJPv3___NP_001274289.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001274292.1	Hvul_g28064_1	1.27490714023431	0.999293806406733	1.26665444755403	0.999145828760405	1.03176807104122	1	0.998123005269006
Hydra_vulgaris_MIJPv3___NP_001274297.1	Hvul_g6960_1	1.61040656550133	1	0.866627116617317	2.27577395116553	0.626669111021423	0.978175965145671	2.03706697809933
Hydra_vulgaris_MIJPv3___NP_001274302.1	Hvul_g14333_1	0.877325015360225	1.00066608701602	1	2.05744091358498	0.559421972926813	0.607134955488035	1.27129287431243
Hydra_vulgaris_MIJPv3___NP_001274304.1	Hvul_g30722_1	1.58116282356082	0.994197136957189	0.979152730112249	1	1.04253426669742	0.977896893859072	1.04400716847868
Hydra_vulgaris_MIJPv3___NP_001274309.1	Hvul_g9540_1	0.775148966588356	1.04106195972082	1	0.832686206402933	0.535070336997363	1.10216908247108	1.00687522461542
Hydra_vulgaris_MIJPv3___NP_001274310.1	Hvul_g15636_1	1	5.22157237005858	1.96235938214547	0.771035344958003	0.917722787418559	3.41217174720289	0.750053256582194
Hydra_vulgaris_MIJPv3___NP_001274311.1	Hvul_g23416_1	0.589178573579243	1.13284907811809	1.24796760660659	1	0.930231769933485	2.22624272096921	0.67687172497004
Hydra_vulgaris_MIJPv3___NP_001274312.1	Hvul_g7196_1	1.3571462547718	1.62723125639703	0.984311501363191	0.910556715810984	1	0.559231426691993	1.16666304970516
Hydra_vulgaris_MIJPv3___NP_001274313.1	Hvul_g1759_1	1	1.18438377801959	1.17213646418671	0.979076355813607	0.85095158478745	0.896483698074304	1.14034381200437
Hydra_vulgaris_MIJPv3___NP_001274696.1	Hvul_g4471_1	1.04724955092249	1	0.997303629006449	1.37904161862956	0.913185038592452	0.931264396201517	1.11778922606203
Hydra_vulgaris_MIJPv3___NP_001274699.1	Hvul_g31922_1	1	4.7897663793964	4.06126853972812	0.659097382085301	1.40763000947128	0.307035680372391	0.270764799415568
Hydra_vulgaris_MIJPv3___NP_001274702.1	Hvul_g28613_1	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001274705.1	Hvul_g25169_1	1.10050996837466	1.24134824958551	1	0.821716079654931	0.925626176756769	0.82466965187527	1.21467206638216
Hydra_vulgaris_MIJPv3___NP_001274706.1	Hvul_g3536_1	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001274708.1	Hvul_g27625_1	1.06541606743009	1	0.995984193937854	0.99494399909747	0.99494399909747	1.01504489746753	1.00072590906441
Hydra_vulgaris_MIJPv3___NP_001274709.1	Hvul_g28609_1	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001274712.1	Hvul_g3008_1	0.985101201077151	1.26666519602372	1	0.800025268274045	0.677562801073897	2.09441819522658	1.00581856768828
Hydra_vulgaris_MIJPv3___NP_001274715.1	Hvul_g26211_1	0.999702701457965	1	0.998682092278703	1.00115243047128	0.997639079783229	1.1702401844934	1.01020921812272
Hydra_vulgaris_MIJPv3___NP_001274717.1	Hvul_g23866_1	1	1.2233256112016	1.73103953492689	1.10204484535862	0.823882841895363	0.97383765095537	0.774044989448521
Hydra_vulgaris_MIJPv3___NP_001274719.1	Hvul_g25858_1	1	1.0031054304021	0.999663161799419	1.00835845372853	0.99896693546168	0.99896693546168	1.00574044432427
Hydra_vulgaris_MIJPv3___NP_001274721.1	Hvul_g24141_1	0.993810110269515	1.01986461129452	1.06733859636081	1.0708795971157	0.94541644891832	0.922746385737913	1
Hydra_vulgaris_MIJPv3___NP_001274723.1	Hvul_g29781_1	1.04159094470903	1.00230419884667	0.994465079759457	1.11834862196333	0.956430470927717	0.99628601904644	1
Hydra_vulgaris_MIJPv3___NP_001274724.1	Hvul_g4550_1	1	1.35471169682983	1.31012101134708	1.23675190396455	0.507583538863522	0.496940836446277	0.928570355342899
Hydra_vulgaris_MIJPv3___NP_001274725.1	Hvul_g10051_1	1.95919584276314	1	0.9883225270875	0.976442633012131	0.988587939495986	3.58763793728612	1.07600207125825
Hydra_vulgaris_MIJPv3___NP_001274726.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001274727.1	Hvul_g8325_1	1.21184318952047	1.28912413979535	0.927001665370395	0.861265862341674	1	0.932027315389498	1.23928217066315
Hydra_vulgaris_MIJPv3___NP_001274728.1	Hvul_g3528_1	1.23691054712289	1.0533593467968	0.787785878741605	1	0.673469624486091	0.688239420722237	1.39112546611452
Hydra_vulgaris_MIJPv3___NP_001276831.1	Hvul_g32361_2	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001287927.1	Hvul_g29273_1	0.992612197539086	1.00837952760332	1.10423681620337	0.993706391914122	0.998475332692316	2.62995055812174	1
Hydra_vulgaris_MIJPv3___NP_001296578.1	Hvul_g10580_1	1.0426874733553	1.12959907740154	1.08856803588071	1	0.940187290344636	0.966488194050353	0.954851983062214
Hydra_vulgaris_MIJPv3___NP_001296580.1	Hvul_g31270_1	1.04807612639636	0.989203473715138	1	1.19057930666343	0.937041261504707	0.959539198747463	1.23249262750442
Hydra_vulgaris_MIJPv3___NP_001296582.1	Hvul_g22478_1	0.998964631817407	1	1.01327501816342	1.02593030478826	1.00094062304612	0.995874317080746	0.999731762069119
Hydra_vulgaris_MIJPv3___NP_001296588.1	Hvul_g3417_1	1.01457318364363	1	0.995604186416708	1.1556727467074	0.71508607067996	0.919679729911995	1.09763970280442
Hydra_vulgaris_MIJPv3___NP_001296592.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296594.1	Hvul_g11302_1	1.00918004998035	1	1.01547250791976	0.996942934074426	0.999151147457438	1.00247795693965	0.99673848701966
Hydra_vulgaris_MIJPv3___NP_001296598.1	Hvul_g8497_1	0.936039484842926	0.880943682564059	13.2051182265687	1	1.18656761680161	1.15999575952607	0.995917931073933
Hydra_vulgaris_MIJPv3___NP_001296602.1	Hvul_g27104_1	0.995797258078228	1.06617942341474	1.02893722510804	1.01062203792823	0.985800334418317	1	0.988504900985155
Hydra_vulgaris_MIJPv3___NP_001296604.1	Hvul_g19499_1	1	1.21350505981809	1.44391234473188	1.00828213380046	0.890831268892087	0.856151382734088	0.86575492418104
Hydra_vulgaris_MIJPv3___NP_001296606.1	Hvul_g16222_1	0.999860913380847	0.999418728177029	1.14974901541033	1	1.01069231475187	1.03920881188072	0.999794926020559
Hydra_vulgaris_MIJPv3___NP_001296608.1	Hvul_g31224_1	1	1.13709618639625	1.72922116645195	0.920891577924419	0.876702948116444	1.04282234239002	0.935450412020289
Hydra_vulgaris_MIJPv3___NP_001296610.1	Hvul_g17004_1	1	1.05999665093307	1.22887760506472	0.93248735160627	0.849938656489955	3.9576210931772	0.884901880856455
Hydra_vulgaris_MIJPv3___NP_001296612.1	Hvul_g16698_1	1.07103798786089	0.95944646603077	0.979929240718342	1	1.03712966801571	1.14869104156704	0.944260087109327
Hydra_vulgaris_MIJPv3___NP_001296614.1	Hvul_g16491_1	0.915688774594354	1.0141814721417	0.944946854245758	1.0445642860636	0.762069158086971	2.14734890465304	1
Hydra_vulgaris_MIJPv3___NP_001296616.1	Hvul_g1752_1	1	0.979090604393667	0.9393040010026	1.44942495033256	0.845767780783428	1.07294189800803	1.07197891590292
Hydra_vulgaris_MIJPv3___NP_001296618.1	Hvul_g20376_1	1	1.62089031422534	1.57989675335975	1.53006734190983	0.686582079463801	0.844116929385409	0.727627978403186
Hydra_vulgaris_MIJPv3___NP_001296620.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296622.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296624.1	Hvul_g29946_1	0.67613228069551	1.14180635341652	1.29512577338202	0.252628793798729	0.735307774060659	1	1.11519638772201
Hydra_vulgaris_MIJPv3___NP_001296626.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296628.1	Hvul_g20711_1	1	1.2350345401696	1.11390133163798	1.31894570764916	0.83008651068543	0.894203537044889	0.926724115970087
Hydra_vulgaris_MIJPv3___NP_001296630.1	Hvul_g20897_1	1.06013125906494	1.9226981297637	1.22997725763633	0.948017838597453	0.720253825781315	0.931236040896756	1
Hydra_vulgaris_MIJPv3___NP_001296632.1	Hvul_g3662_1	1.4660328236235	3.5176665781914	1.07787619939218	0.97943468478694	0.989929269761673	1	0.952618967320544
Hydra_vulgaris_MIJPv3___NP_001296636.1	Hvul_g6837_1	0.986722163277508	1.04290893300369	1.26304852722434	1.19449137064668	0.985233620465279	0.964889431930221	1
Hydra_vulgaris_MIJPv3___NP_001296638.1	Hvul_g15645_1	0.949648909319634	1	1.11077841743382	1.00164384933961	0.966632853478972	1.3690996134337	0.996416711429514
Hydra_vulgaris_MIJPv3___NP_001296646.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296650.1	Hvul_g29970_1	0.970952603678195	1	1.02855506885992	1.31271727933333	0.843315855894477	1.37325602611029	0.996824359407713
Hydra_vulgaris_MIJPv3___NP_001296654.1	Hvul_g17460_1	0.882737769703043	1	1.02851550066505	1.33487948493669	0.810172182564625	1.07655937544498	0.938499850686921
Hydra_vulgaris_MIJPv3___NP_001296655.1	Hvul_g15629_1	1.39145991806645	2.12590505865898	1.66300891239115	1	0.903162693528924	0.843412823734972	0.890009490765307
Hydra_vulgaris_MIJPv3___NP_001296657.1	Hvul_g18123_1	0.991643375658008	0.99491690034228	1.02211675652526	1.00266007142048	1.06613855196063	0.987556896023131	1
Hydra_vulgaris_MIJPv3___NP_001296658.1	Hvul_g18227_1	1.40609744033833	1	0.967554565310867	1.14006660713056	0.972762549948992	0.9727120239409	1.00503027248406
Hydra_vulgaris_MIJPv3___NP_001296659.1	Hvul_g1089_1	1.01185760802165	0.990732256467887	0.985428037596981	2.22915275871225	0.986716194278646	1.00704530799639	1
Hydra_vulgaris_MIJPv3___NP_001296660.1	Hvul_g11053_1	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296662.1	Hvul_g27364_1	0.802672795856281	0.789637955224642	1.14190697410111	1.03247743323884	1	1.16220066667952	0.983686690820349
Hydra_vulgaris_MIJPv3___NP_001296663.1	Hvul_g32997_1	1.05160791851082	1.33060889102636	1	0.789732390831411	0.81032627488007	0.680613758034221	1.02761880712927
Hydra_vulgaris_MIJPv3___NP_001296664.1	Hvul_g6790_1	1.04188251434416	1.24417465181767	1	1.02784763364293	0.951190914026648	0.952747323220785	0.948208913917881
Hydra_vulgaris_MIJPv3___NP_001296666.1	Hvul_g23102_1	0.98997296747332	1.00502291263051	0.993433246455274	3.20707755149205	1	1.0222620861813	0.993739018296409
Hydra_vulgaris_MIJPv3___NP_001296667.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296668.1	Hvul_g24657_1	0.995141346204544	1.01009238399619	1.04150259362552	1	0.977240016188589	1.68846366029595	0.987201661152679
Hydra_vulgaris_MIJPv3___NP_001296669.1	Hvul_g25238_1	1	1.33436993397023	1.06332605553232	1.05305276923066	0.930501536862932	0.887953891676013	0.88222897000264
Hydra_vulgaris_MIJPv3___NP_001296670.1	Hvul_g11696_1	2.10798459588507	3.53358124553587	0.972293254899196	0.984892921297229	1.00749669279531	1	0.972393249178363
Hydra_vulgaris_MIJPv3___NP_001296671.1	Hvul_g14252_1	0.932841064731705	1.02302793956345	1.013265023305	1	0.779928103057118	1.3269753321481	0.986576976475162
Hydra_vulgaris_MIJPv3___NP_001296673.1	Hvul_g8607_1	1.11595948256622	0.949789070649721	0.956296575088467	0.947501970729285	1.67799238117201	2.22409349703377	1
Hydra_vulgaris_MIJPv3___NP_001296674.1	Hvul_g20121_1	1.10454071075954	1.4507533888828	1.13771377572947	0.697828063530879	0.977550414473965	0.834125453151197	1
Hydra_vulgaris_MIJPv3___NP_001296675.1	Hvul_g7753_1	1.06814651422702	0.972297210412524	0.998988926887401	1	0.937912233597515	1.31317056939472	1.11041054621777
Hydra_vulgaris_MIJPv3___NP_001296676.1	Hvul_g7977_1	0.967807753939148	0.941387046447833	15.2116516454381	0.946350407162083	1.36642655322917	1.28387297092001	1
Hydra_vulgaris_MIJPv3___NP_001296678.1	Hvul_g28059_1	0.937260878012868	1	1.31781492448707	1.12887164098529	0.914520553373099	2.79322316380484	0.989894452982632
Hydra_vulgaris_MIJPv3___NP_001296679.1	Hvul_g10590_1	1	2.53893350031894	1.19985065910326	0.958213503599546	0.808484026924118	1.26568653869646	0.70794428476751
Hydra_vulgaris_MIJPv3___NP_001296681.1	Hvul_g33100_1	1	1.11754550476709	1.29530713108096	1.09852316122726	0.870313827236394	0.872650587772326	0.865847418654816
Hydra_vulgaris_MIJPv3___NP_001296682.1	Hvul_g33356_1	1.01796673413445	0.985841752459669	0.995511479514369	1.04403908934437	0.875547240063587	1.10608075831701	1
Hydra_vulgaris_MIJPv3___NP_001296684.1	Hvul_g4334_1	1	0.995158517690063	17.329494983825	0.96423055441844	1.12987343578888	1.02585014493929	0.948951740533778
Hydra_vulgaris_MIJPv3___NP_001296686.1	Hvul_g3518_1	1.00068544128795	1.00142573292148	1	0.999651668644544	0.999651668644544	1.07776388027557	0.999651668644544
Hydra_vulgaris_MIJPv3___NP_001296687.1	Hvul_g8768_1	1.42949358444888	2.08473467209533	1.64309802733562	0.960212363617949	1	0.954793158617113	0.953538596185455
Hydra_vulgaris_MIJPv3___NP_001296688.1	Hvul_g28262_1	1.21613856251579	1.19416513135776	1.55855971789255	1	0.95867325833571	0.956074605959956	0.940012234387195
Hydra_vulgaris_MIJPv3___NP_001296689.1	Hvul_g14627_1	1.15985718152368	1	0.888724456284365	1.08694513720815	0.811115999078487	0.846333429531691	1.2935461661165
Hydra_vulgaris_MIJPv3___NP_001296693.1	Hvul_g24126_1	0.720196562370673	0.72296351223534	1	0.718923796547208	1.35365052734429	1.32969998569396	1.00114872682702
Hydra_vulgaris_MIJPv3___NP_001296694.1	Hvul_g30895_1	1.01891925747563	1.08659531164585	1.0093382798322	1	0.946314288053273	0.961698896512836	0.955380406023371
Hydra_vulgaris_MIJPv3___NP_001296695.1	Hvul_g2978_1	0.997735653983624	0.965531204975214	1	0.980998251000481	16.1382759664286	1.16736128575952	1.01492500050805
Hydra_vulgaris_MIJPv3___NP_001296697.1	Hvul_g24114_1	1.50443953525287	1.93342538612607	1.00715980067919	0.999504479491783	1	0.989925551450694	0.991880011104053
Hydra_vulgaris_MIJPv3___NP_001296699.1	Hvul_g12787_1	1	3.85104157524669	3.93796828133527	0.584660778938644	0.928864725885507	3.266037839357	0.485410356647214
Hydra_vulgaris_MIJPv3___NP_001296700.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296701.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296702.1	Hvul_g31954_1	1	1	1.02074802362511	1.00234727096544	1.02037962672157	1	1
Hydra_vulgaris_MIJPv3___NP_001296704.1	Hvul_g13279_1	0.98236226647185	1	1.03817913815212	0.858295055479235	0.969848413602577	1.26232507393721	1.16626437266954
Hydra_vulgaris_MIJPv3___NP_001296708.1	Hvul_g4470_1	0.999980879191286	1.09038750208477	1.26696480679494	1.04100666872507	0.763301790199442	0.718304820766821	1
Hydra_vulgaris_MIJPv3___NP_001296709.1	Hvul_g5808_1	1.04581462387029	1.68122377312497	3.37221800396923	1	0.866240679907881	0.86329134041601	0.813011813451339
Hydra_vulgaris_MIJPv3___NP_001296710.1	Hvul_g24324_1	1.00377170995058	0.99903286817385	1.00635187793381	0.99903286817385	0.99903286817385	1.07429434855886	1
Hydra_vulgaris_MIJPv3___NP_001296711.1	Hvul_g9130_1	1	1.05913428725475	1.14258136420582	1.02068556206279	0.974130748092426	0.979528990190354	0.952202383420326
Hydra_vulgaris_MIJPv3___NP_001296712.1	Hvul_g20614_1	1	1.17639654346567	1.12234277784371	1.02416909321835	0.932367505951684	0.96716951381021	0.956483803668372
Hydra_vulgaris_MIJPv3___NP_001296713.1	Hvul_g11765_1	1	0.992096214447065	1.62105843006692	0.993239536355035	1.01091009124865	1.12297046389014	0.998384147931394
Hydra_vulgaris_MIJPv3___NP_001296715.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___NP_001296716.1	Hvul_g6319_1	1	0.726634545783331	1.14955018434426	1.13882612484111	0.616074224609875	0.918846065459938	1.20429548236405
Hydra_vulgaris_MIJPv3___NP_001299587.1	Hvul_g19547_1	0.981152941774418	1	1.07817269518655	0.971119201416362	1.43080953546517	1.13151947712797	0.960875346203079
Hydra_vulgaris_MIJPv3___NP_001306642.1	Hvul_g21787_1	1.09185474398895	2.30466733672756	1.13656394098251	0.698372034139794	0.953930649850828	1	0.635795551687313
Hydra_vulgaris_MIJPv3___NP_001352455.1	Hvul_g23153_1	0.987257892793606	1.04025445828732	1	1.02224253811792	0.886672011984992	1.18463361957235	0.890247909266198
Hydra_vulgaris_MIJPv3___XP_002153782.2	Hvul_g16165_1	1.1906351282915	0.914995149681535	1	0.89600996930661	0.896238665342828	2.67580414880923	1.00303882265215
Hydra_vulgaris_MIJPv3___XP_002153788.2	Hvul_g18978_1	1.00383490685137	1.0025480010959	0.999806718272861	1.36974067855695	0.999759339336978	0.998067413793747	1
Hydra_vulgaris_MIJPv3___XP_002153789.1	Hvul_g23945_1	0.998541079859335	1.01209101257412	1.06058200171485	1.08191623004756	0.948563765286949	0.947121495021852	1
Hydra_vulgaris_MIJPv3___XP_002153796.2	Hvul_g14571_1	0.945404264604329	1.01479893453654	1	1.09121492670943	0.79193562354307	1.12761819311313	0.97389209895131
Hydra_vulgaris_MIJPv3___XP_002153798.2	Hvul_g10792_1	1	1.0518275454491	0.960099683805461	1.2909061072661	0.768863105500592	0.818131117211815	1.06868621667934
Hydra_vulgaris_MIJPv3___XP_002153799.4	Hvul_g13591_2	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___XP_002153804.2	Hvul_g6739_1	1.01408772878512	1.07067921478246	0.92602355323889	1	0.814900949522242	0.861815525917527	1.16028025557199
Hydra_vulgaris_MIJPv3___XP_002153805.3	Hvul_g31925_1	1.02476248766723	1.30128137497303	1	1.05843397252024	0.82356647692846	0.964173598038566	0.943328908924516
Hydra_vulgaris_MIJPv3___XP_002153808.3	Hvul_g24107_1	0.998607884557992	1.00097109745838	1	0.99977963375913	0.998607884557992	1.11322477881245	1.0005415172931
Hydra_vulgaris_MIJPv3___XP_002153809.2	Hvul_g30666_1	1.00687590757171	0.952893570698723	1	1.2950042226377	0.759047496618977	0.726551806899668	1.1340355668018
Hydra_vulgaris_MIJPv3___XP_002153821.1	NA	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___XP_002153830.2	Hvul_g14192_1	NA	NA	NA	NA	NA	NA	NA
Hydra_vulgaris_MIJPv3___XP_002153837.3	Hvul_g11444_1	0.932820746372016	1.16528450973704	1	0.712767451369385	0.883811921416034	1.58396151119151	1.18072629519743
